"REPORT_DATE","SERVICE_ID","ORDER_TYPE","ORDER_TYPE_L2"
2023-02-09,"4582802214",sign up,new
2023-02-10,"4583905979",sign up,new
2023-02-10,"4584667210",sign up,new
2023-02-10,"4584989064",sign up,transfer
2023-02-11,"4585307611",sign up,new
2023-02-11,"4586419969",sign up,new
2023-02-11,"4586500622",sign up,new
2023-02-11,"4586528579",sign up,new
2023-02-11,"4586859831",sign up,new
2023-02-11,"4586897439",sign up,new
2023-02-12,"4565185507",terminate,terminate
2023-02-12,"4588438669",sign up,transfer
2023-02-12,"4588896204",sign up,new
2023-02-12,"4588948964",sign up,transfer
2023-02-13,"4589163849",sign up,new
2023-02-13,"4590177659",sign up,new
2023-02-13,"4590730163",sign up,transfer
2023-02-13,"4591074682",sign up,transfer
2023-02-13,"4591107210",sign up,new
2023-02-14,"4589163849",sign up,new
2023-02-14,"4591608790",sign up,transfer
2023-02-14,"4591690331",sign up,transfer
2023-02-14,"4591847161",sign up,new
2023-02-14,"4591885807",sign up,transfer
2023-02-14,"4592064759",sign up,transfer
2023-02-14,"4592295274",sign up,new
2023-02-14,"4592518821",sign up,new
2023-02-15,"4593391124",sign up,new
2023-02-15,"4593690967",sign up,new
2023-02-15,"4594119079",sign up,transfer
2023-02-15,"4594120908",sign up,new
2023-02-15,"4594734548",sign up,transfer
2023-02-16,"4595974576",sign up,new
2023-02-17,"4597034018",sign up,transfer
2023-02-17,"4598357230",sign up,transfer
2023-02-18,"4600124254",sign up,new
2023-02-19,"4601881036",sign up,new
2023-02-21,"4591107210",sign up,new
2023-02-21,"4606214724",sign up,new
2023-02-21,"4606280673",sign up,new
2023-02-21,"4606346089",sign up,transfer
2023-02-21,"4606978644",sign up,new
2023-02-21,"4607087879",sign up,transfer
2023-02-22,"4607833391",sign up,new
2023-02-22,"4608797032",sign up,new
2023-02-24,"4611627291",sign up,transfer
2023-02-24,"4613186139",sign up,transfer
2023-02-24,"4613321429",sign up,transfer
2023-02-24,"4613369440",sign up,new
2023-02-25,"4604316485",sign up,new
2023-02-25,"4615479576",sign up,new
2023-02-26,"4615479576",sign up,new
2023-02-26,"4616146809",sign up,new
2023-02-26,"4616598727",sign up,new
2023-02-26,"4616971368",sign up,transfer
2023-02-27,"4617993796",sign up,new
2023-02-27,"4618466247",sign up,transfer
2023-02-27,"4619514046",sign up,new
2023-02-27,"4619706651",sign up,new
2023-02-28,"4620287628",sign up,new
2023-02-28,"4620543907",sign up,transfer
2023-02-28,"4621228278",sign up,new
2023-02-28,"4621562810",sign up,transfer
2023-02-28,"4623333921",sign up,new
2023-02-28,"4625459423",sign up,new
2023-02-28,"4625758567",sign up,transfer
2023-02-28,"4625814342",sign up,transfer
2023-02-23,"4606214724",sign up,new
2023-02-23,"4610790378",sign up,transfer
2023-02-23,"4611317267",sign up,new
2023-02-20,"4253411540",terminate,terminate
2023-02-20,"4591847161",sign up,new
2023-02-20,"4603856659",sign up,new
2023-02-20,"4604316485",sign up,new
2023-02-20,"4604969177",sign up,new
2023-01-01,"4509892615",sign up,new
2023-01-01,"4510434698",sign up,new
2023-01-02,"4510866563",sign up,new
2023-01-02,"4511325458",sign up,new
2023-01-02,"4512217428",sign up,transfer
2023-01-02,"4512255854",sign up,transfer
2023-01-03,"4509892615",sign up,new
2023-01-03,"4512936766",sign up,new
2023-01-03,"4513003641",sign up,new
2023-01-03,"4513535797",sign up,new
2023-01-04,"4514572097",sign up,new
2023-01-04,"4515554006",sign up,new
2023-01-04,"4515598479",sign up,new
2023-01-05,"4283599035",terminate,terminate
2023-01-05,"4516504752",sign up,new
2023-01-05,"4516863758",sign up,new
2023-01-05,"4516991775",sign up,new
2023-01-05,"4517543288",sign up,new
2023-01-05,"4517744569",sign up,transfer
2023-01-05,"4517772295",sign up,transfer
2023-01-06,"4518116016",sign up,transfer
2023-01-06,"4518758251",sign up,new
2023-01-06,"4518935314",sign up,transfer
2023-01-06,"4519358457",sign up,transfer
2023-01-06,"4519567767",sign up,transfer
2023-01-07,"4520275666",sign up,transfer
2023-01-07,"4520479558",sign up,new
2023-01-07,"4521051759",sign up,new
2023-01-07,"4521530292",sign up,new
2023-01-08,"4330941698",terminate,terminate
2023-01-08,"4522373327",sign up,new
2023-01-08,"4522789312",sign up,new
2023-01-08,"4523332936",sign up,new
2023-01-08,"4523333718",sign up,new
2023-01-08,"4523407878",sign up,transfer
2023-01-09,"4521530292",sign up,new
2023-01-09,"4524089928",sign up,new
2023-01-09,"4525257703",sign up,transfer
2023-01-10,"4526232051",sign up,new
2023-01-10,"4527191117",sign up,new
2023-01-11,"4528803079",sign up,new
2023-01-12,"4530238995",sign up,new
2023-01-12,"4530510834",sign up,transfer
2023-01-12,"4530636781",sign up,new
2023-01-13,"4459293905",terminate,terminate
2023-01-13,"4531738937",sign up,transfer
2023-01-13,"4532864947",sign up,new
2023-01-14,"4534207661",sign up,new
2023-01-14,"4534512802",sign up,new
2023-01-14,"4534778825",sign up,transfer
2023-01-15,"4535545890",sign up,new
2023-01-15,"4535584767",sign up,new
2023-01-16,"4531738937",sign up,transfer
2023-01-17,"4539962633",sign up,new
2023-01-17,"4540340176",sign up,transfer
2023-01-17,"4540461966",sign up,new
2023-01-17,"4540658605",sign up,new
2023-01-18,"4541182138",sign up,transfer
2023-01-18,"4541985906",sign up,new
2023-01-19,"4543446382",sign up,new
2023-01-20,"4521051759",sign up,new
2023-01-20,"4544624699",sign up,new
2023-01-20,"4544827329",sign up,transfer
2023-01-20,"4544867858",sign up,transfer
2023-01-20,"4545099766",sign up,new
2023-01-20,"4545252465",sign up,new
2023-01-21,"4546892312",sign up,new
2023-01-21,"4547380720",sign up,transfer
2023-01-21,"4547711977",sign up,new
2023-01-21,"4547723257",sign up,new
2023-01-22,"4547711977",sign up,new
2023-01-22,"4548829271",sign up,transfer
2023-01-22,"4549514470",sign up,transfer
2023-01-23,"4550510700",sign up,new
2023-01-23,"4550837888",sign up,new
2023-01-23,"4551860515",sign up,new
2023-01-26,"4383629335",sign up,transfer
2023-01-29,"4562767082",sign up,new
2023-01-30,"4494297266",terminate,terminate
2023-01-30,"4563474827",sign up,transfer
2023-01-30,"4564412588",sign up,transfer
2023-02-01,"4567211967",sign up,transfer
2023-02-01,"4568073282",sign up,new
2023-02-02,"4570051567",sign up,new
2023-02-02,"4570184231",sign up,new
2023-02-03,"4565826207",sign up,new
2023-02-03,"4570739937",sign up,transfer
2023-02-03,"4571642562",sign up,new
2023-02-03,"4571726977",sign up,new
2023-01-31,"4565826207",sign up,new
2023-02-04,"4573660225",sign up,new
2023-02-05,"4574208491",sign up,new
2023-02-05,"4575409863",sign up,transfer
2023-02-07,"4578347073",sign up,transfer
2023-02-08,"4580267760",sign up,new
2023-02-08,"4581255829",sign up,new
2023-02-12,"4588560789",sign up,transfer
2023-02-13,"4589966544",sign up,new
2023-02-13,"4590741602",sign up,transfer
2023-02-13,"4590748805",sign up,transfer
2023-02-13,"4590854355",sign up,transfer
2023-02-13,"4591102349",sign up,transfer
2023-02-13,"4591155807",sign up,new
2023-02-14,"4591693379",sign up,transfer
2023-02-14,"4591985587",sign up,new
2023-02-14,"4592210692",sign up,transfer
2023-02-14,"4592449048",sign up,transfer
2023-02-14,"4592491060",sign up,new
2023-02-14,"4592516037",sign up,new
2023-02-15,"4594164414",sign up,new
2023-02-15,"4594165915",sign up,transfer
2023-02-15,"4594523506",sign up,new
2023-02-15,"4594762429",sign up,new
2023-02-16,"4595931038",sign up,new
2023-02-16,"4596888466",sign up,new
2023-02-17,"4598096905",sign up,new
2023-02-18,"4599463999",sign up,new
2023-02-18,"4600500414",sign up,transfer
2023-02-18,"4601113804",sign up,new
2023-02-19,"4601989519",sign up,transfer
2023-02-21,"4605950673",sign up,new
2023-02-21,"4606178534",sign up,new
2023-02-21,"4606185348",sign up,transfer
2023-02-22,"4502217950",sign up,new
2023-02-22,"4607826849",sign up,new
2023-02-24,"4326043096",terminate,terminate
2023-02-24,"4612015634",sign up,new
2023-02-24,"4613170056",sign up,new
2023-02-25,"4615399988",sign up,new
2023-02-26,"4616238196",sign up,new
2023-02-26,"4616479625",sign up,new
2023-02-28,"4620361796",sign up,new
2023-02-28,"4620561398",sign up,new
2023-02-28,"4621257606",sign up,new
2023-02-28,"4621507661",sign up,new
2023-02-28,"4624492856",sign up,transfer
2023-02-28,"4625321228",sign up,new
2023-02-28,"4625908201",sign up,new
2023-02-23,"4609817899",sign up,new
2023-02-23,"4609981173",sign up,new
2023-02-23,"4611210414",sign up,transfer
2023-02-20,"4603277671",sign up,new
2023-01-01,"4461724182",terminate,terminate
2023-01-02,"4511338062",sign up,new
2023-01-03,"4513408821",sign up,new
2023-01-03,"4513929983",sign up,new
2023-01-04,"4514876957",sign up,new
2023-01-04,"4515458761",sign up,new
2023-01-04,"4515809779",sign up,new
2023-01-05,"4516905166",sign up,new
2023-01-05,"4516992567",sign up,new
2023-01-05,"4517114936",sign up,new
2023-01-06,"4518467233",sign up,new
2023-01-06,"4519153206",sign up,new
2023-01-06,"4519444115",sign up,transfer
2023-01-06,"4519700193",sign up,new
2023-01-07,"4520388078",sign up,new
2023-01-07,"4520392196",sign up,new
2023-01-07,"4521258324",sign up,new
2023-01-08,"4385986919",terminate,terminate
2023-01-08,"4523114862",sign up,new
2023-01-09,"4524656270",sign up,new
2023-01-10,"4525851088",sign up,new
2023-01-10,"4526423096",sign up,new
2023-01-10,"4527092097",sign up,new
2023-01-10,"4527279519",sign up,new
2023-01-11,"4528336732",sign up,transfer
2023-01-12,"4529718956",sign up,transfer
2023-01-14,"4534407567",sign up,new
2023-01-14,"4534628873",sign up,new
2023-01-15,"4536375492",sign up,new
2023-01-16,"4528336732",sign up,transfer
2023-01-16,"4538730762",sign up,new
2023-01-17,"4539420895",sign up,new
2023-01-17,"4540056789",sign up,new
2023-01-17,"4540534278",sign up,new
2023-01-20,"4544935682",sign up,new
2023-01-22,"4549838073",sign up,new
2023-01-23,"4551432566",sign up,new
2023-01-24,"4552387894",sign up,new
2023-01-25,"4555675269",sign up,new
2023-01-26,"4557123761",sign up,new
2023-01-27,"4558261574",sign up,new
2023-01-29,"4562108711",sign up,new
2023-01-30,"4562108711",sign up,new
2023-01-30,"4564468825",sign up,new
2023-01-30,"4564659780",sign up,new
2023-02-02,"4569407611",sign up,transfer
2023-01-31,"4566223104",sign up,transfer
2023-02-04,"4573541823",sign up,new
2023-02-04,"4573819837",sign up,new
2023-02-05,"4574697623",sign up,new
2023-02-05,"4574726346",sign up,new
2023-02-05,"4575435534",sign up,new
2023-02-06,"4566223104",terminate,terminate
2023-02-06,"4573541823",sign up,new
2023-02-06,"4576387566",sign up,new
2023-02-06,"4576662349",sign up,new
2023-02-07,"4578668779",sign up,new
2023-02-08,"4564468825",sign up,new
2023-02-08,"4580280617",sign up,new
2023-02-08,"4580419596",sign up,transfer
2023-02-08,"4581017047",sign up,new
2023-02-08,"4581396978",sign up,new
2023-02-09,"4581543733",sign up,new
2023-02-10,"4584245944",sign up,new
2023-02-10,"4584883248",sign up,transfer
2023-02-11,"4585438814",sign up,new
2023-02-11,"4586088975",sign up,new
2023-02-11,"4586922058",sign up,new
2023-02-11,"4586945225",sign up,new
2023-02-12,"4587976784",sign up,transfer
2023-02-13,"4589965185",sign up,new
2023-02-13,"4590087373",sign up,new
2023-02-13,"4590740592",sign up,transfer
2023-02-13,"4590831756",sign up,new
2023-02-13,"4591142695",sign up,new
2023-02-14,"4591174515",sign up,transfer
2023-02-14,"4591177948",sign up,transfer
2023-02-14,"4591234413",sign up,transfer
2023-02-14,"4591452694",sign up,new
2023-02-14,"4592626812",sign up,transfer
2023-02-15,"4593362555",sign up,transfer
2023-02-15,"4593486590",sign up,transfer
2023-02-15,"4594229913",sign up,new
2023-02-15,"4594471716",sign up,new
2023-02-15,"4594902818",sign up,new
2023-02-16,"4595325349",sign up,new
2023-02-16,"4596466719",sign up,new
2023-02-16,"4596795924",sign up,new
2023-02-17,"4597384320",sign up,new
2023-02-17,"4597506529",sign up,new
2023-02-17,"4598643041",sign up,transfer
2023-02-17,"4598956595",sign up,transfer
2023-02-18,"4600664004",sign up,new
2023-02-19,"4601884009",sign up,new
2023-02-19,"4602339224",sign up,new
2023-02-19,"4602547961",sign up,new
2023-02-19,"4602572451",sign up,transfer
2023-02-21,"4424888055",terminate,terminate
2023-02-21,"4607341829",sign up,new
2023-02-22,"4396922288",sign up,new
2023-02-22,"4607341829",sign up,new
2023-02-24,"4613058012",sign up,new
2023-02-24,"4613172904",sign up,new
2023-02-24,"4613215732",sign up,new
2023-02-25,"4614610876",sign up,new
2023-02-26,"4615876516",sign up,new
2023-02-26,"4616419045",sign up,new
2023-02-27,"4618511014",sign up,transfer
2023-02-27,"4618742642",sign up,new
2023-02-27,"4619530308",sign up,transfer
2023-02-28,"4620440638",sign up,new
2023-02-28,"4621586668",sign up,new
2023-02-28,"4622746107",sign up,new
2023-02-28,"4624068376",sign up,transfer
2023-02-28,"4624572695",sign up,new
2023-02-28,"4624836887",sign up,new
2023-02-28,"4624984576",sign up,new
2023-02-28,"4625802738",sign up,transfer
2023-02-23,"4610310904",sign up,new
2023-02-23,"4610336134",sign up,new
2023-02-20,"4604069984",sign up,new
2023-02-20,"4604089139",sign up,new
2023-02-20,"4604179294",sign up,new
2023-02-20,"4604344174",sign up,new
2023-02-20,"4604629762",sign up,transfer
2023-02-20,"4605053064",sign up,new
2023-01-01,"4509695067",sign up,new
2023-01-02,"4511400514",sign up,new
2023-01-02,"4511737627",sign up,new
2023-01-02,"4512072194",sign up,new
2023-01-02,"4512301641",sign up,new
2023-01-04,"4514741162",sign up,new
2023-01-04,"4514794425",sign up,new
2023-01-04,"4515285194",sign up,new
2023-01-04,"4515286649",sign up,new
2023-01-05,"4516684115",sign up,new
2023-01-05,"4517437519",sign up,new
2023-01-06,"4310695125",sign up,new
2023-01-06,"4518551407",sign up,new
2023-01-06,"4518859305",sign up,new
2023-01-06,"4518951264",sign up,new
2023-01-06,"4519542578",sign up,new
2023-01-07,"4518951264",sign up,new
2023-01-07,"4520649388",sign up,new
2023-01-07,"4520724955",sign up,transfer
2023-01-07,"4520895378",sign up,new
2023-01-07,"4520992438",sign up,new
2023-01-07,"4521440097",sign up,transfer
2023-01-08,"4522020945",sign up,new
2023-01-08,"4522995049",sign up,transfer
2023-01-09,"4524310529",sign up,transfer
2023-01-10,"4526191411",sign up,new
2023-01-11,"4528728607",sign up,new
2023-01-11,"4528780710",sign up,new
2023-01-12,"4528780710",sign up,new
2023-01-12,"4530585925",sign up,new
2023-01-12,"4531020917",sign up,new
2023-01-13,"4531020917",sign up,new
2023-01-14,"4533867934",sign up,transfer
2023-01-14,"4533915734",sign up,transfer
2023-01-14,"4534020432",sign up,new
2023-01-14,"4534023921",sign up,new
2023-01-14,"4534132530",sign up,new
2023-01-15,"4479253388",terminate,terminate
2023-01-15,"4536595175",sign up,new
2023-01-15,"4537000854",sign up,new
2023-01-16,"4537961622",sign up,new
2023-01-17,"4540055283",sign up,new
2023-01-17,"4540242448",sign up,new
2023-01-17,"4540552883",sign up,transfer
2023-01-18,"4541246460",sign up,new
2023-01-18,"4541418512",sign up,new
2023-01-18,"4541500396",sign up,new
2023-01-18,"4542009664",sign up,new
2023-01-19,"4542974871",sign up,new
2023-01-19,"4544185752",sign up,new
2023-01-20,"4544809479",sign up,new
2023-01-20,"4545093653",sign up,transfer
2023-01-20,"4545277103",sign up,new
2023-01-20,"4545596267",sign up,new
2023-01-22,"4548697610",sign up,new
2023-01-22,"4549372626",sign up,new
2023-01-22,"4549650359",sign up,new
2023-01-22,"4549771285",sign up,transfer
2023-01-24,"4552890473",sign up,transfer
2023-01-24,"4553090291",sign up,new
2023-01-25,"4554483834",sign up,new
2023-01-25,"4554709384",sign up,new
2023-01-25,"4555046229",sign up,new
2023-01-26,"4511400514",sign up,new
2023-01-27,"4549650359",sign up,new
2023-01-27,"4558524469",sign up,transfer
2023-01-27,"4558566936",sign up,new
2023-01-27,"4558949760",sign up,new
2023-01-28,"4560023827",sign up,new
2023-01-29,"4562340598",sign up,new
2023-01-29,"4562447689",sign up,transfer
2023-01-29,"4562636053",sign up,new
2023-01-29,"4562827978",sign up,new
2023-01-30,"4564043071",sign up,new
2023-01-30,"4564229704",sign up,new
2023-02-01,"4442309212",terminate,terminate
2023-02-02,"4569326929",sign up,new
2023-02-02,"4569813547",sign up,new
2023-02-02,"4569975170",sign up,transfer
2023-02-03,"4442309212",terminate,terminate
2023-02-03,"4570863857",sign up,new
2023-02-03,"4571776263",sign up,new
2023-01-31,"4565905127",sign up,new
2023-01-31,"4566456090",sign up,new
2023-02-04,"4573644292",sign up,transfer
2023-02-04,"4573877009",sign up,new
2023-02-05,"4574654978",sign up,new
2023-02-06,"4576818748",sign up,new
2023-02-06,"4577587862",sign up,new
2023-02-07,"4579408242",sign up,new
2023-02-08,"4580476999",sign up,new
2023-02-08,"4580577716",sign up,new
2023-02-08,"4581460446",sign up,new
2023-02-09,"4582582709",sign up,new
2023-02-09,"4582800119",sign up,new
2023-02-09,"4582832686",sign up,transfer
2023-02-09,"4583249004",sign up,new
2023-02-10,"4562340598",sign up,new
2023-02-10,"4584870643",sign up,transfer
2023-02-12,"4587462309",sign up,new
2023-02-12,"4587765586",sign up,new
2023-02-12,"4587958080",sign up,new
2023-02-12,"4588775255",sign up,new
2023-02-12,"4589159405",sign up,transfer
2023-02-13,"4589531529",sign up,transfer
2023-02-13,"4590978032",sign up,transfer
2023-02-13,"4591080628",sign up,transfer
2023-02-13,"4591150314",sign up,transfer
2023-02-14,"4591561656",sign up,new
2023-02-14,"4592198561",sign up,new
2023-02-15,"4594691408",sign up,new
2023-02-16,"4595362279",sign up,transfer
2023-02-16,"4595784716",sign up,transfer
