"REPORT_DATE","SERVICE_ID","SERVICE_NAME","SERVICE"
2023-01-15,"4253033857",plan 4,mobile
2023-01-15,"4253056868",plan 2,mobile
2023-01-15,"4253072707",plan 2,mobile
2023-01-15,"4253089068",plan 4,mobile
2023-01-15,"4328222490",plan 4,mobile
2023-01-15,"4535268147",plan 4,mobile
2023-01-15,"4535736945",plan 4,mobile
2023-01-15,"4536917175",plan 5,mobile
2023-01-17,"4253046915",plan 2,mobile
2023-01-17,"4439935189",plan 4,mobile
2023-01-17,"4440548308",plan 4,mobile
2023-01-17,"4485604935",plan 4,mobile
2023-01-19,"4392445674",plan 4,mobile
2023-01-19,"4543656910",plan 4,mobile
2023-01-20,"4253716083",plan 2,mobile
2023-01-20,"4311919129",plan 4,mobile
2023-01-21,"4491208678",plan 4,mobile
2023-01-22,"4253310673",plan 4,mobile
2023-01-22,"4361051386",plan 4,mobile
2023-01-22,"4361274458",plan 4,mobile
2023-01-22,"4492116494",plan 4,mobile
2023-01-22,"4548858787",plan 4,mobile
2023-01-22,"4548945315",plan 5,mobile
2023-01-23,"4254282775",plan 4,mobile
2023-01-23,"4261122047",plan 4,mobile
2023-01-23,"4284087245",plan 6,mobile
2023-01-23,"4401684428",plan 4,mobile
2023-01-24,"4363974328",plan 2,mobile
2023-01-24,"4401060744",plan 4,mobile
2023-01-24,"4450420295",plan 4,mobile
2023-01-24,"4552719484",plan 4,mobile
2023-01-25,"4253104697",plan 2,mobile
2023-01-25,"4253107657",plan 2,mobile
2023-01-25,"4253128504",plan 4,mobile
2023-01-25,"4254614687",plan 4,mobile
2023-01-25,"4498275473",plan 4,mobile
2023-01-26,"4272362015",plan 4,mobile
2023-01-26,"4405691743",plan 4,mobile
2023-01-27,"4501129859",plan 4,mobile
2023-01-27,"4557582140",plan 4,mobile
2023-01-28,"4262461130",plan 2,mobile
2023-01-28,"4456274385",plan 4,mobile
2023-01-28,"4457306989",plan 4,mobile
2023-01-29,"4253261818",plan 2,mobile
2023-01-29,"4255372965",plan 2,mobile
2023-01-29,"4255515827",plan 2,mobile
2023-01-29,"4409767666",plan 4,mobile
2023-01-30,"4505768094",plan 4,mobile
2023-01-30,"4564364797",plan 4,mobile
2023-02-01,"4276002661",plan 2,mobile
2023-02-01,"4414684953",plan 4,mobile
2023-02-01,"4414873990",plan 4,mobile
2023-02-01,"4459920675",plan 4,mobile
2023-02-01,"4567842189",plan 4,mobile
2023-02-02,"4253686478",plan 4,mobile
2023-02-02,"4369161580",plan 4,mobile
2023-02-02,"4371283061",plan 4,mobile
2023-02-02,"4416422577",plan 4,mobile
2023-02-02,"4511297088",plan 6,mobile
2023-02-02,"4511408931",plan 4,mobile
2023-02-03,"4255796643",plan 4,mobile
2023-02-03,"4374624916",plan 4,mobile
2023-02-03,"4461167117",plan 4,mobile
2023-02-03,"4463714624",plan 4,mobile
2023-02-03,"4463921418",plan 4,mobile
2023-02-03,"4513376213",plan 4,mobile
2023-02-04,"4373703572",plan 4,mobile
2023-02-04,"4515594403",plan 4,mobile
2023-02-05,"4303732392",plan 4,mobile
2023-02-05,"4334043875",plan 4,mobile
2023-02-05,"4341221904",plan 4,mobile
2023-02-05,"4371701019",plan 6,mobile
2023-02-05,"4421389205",plan 4,mobile
2023-02-05,"4421413225",plan 4,mobile
2023-02-06,"4468961667",plan 4,mobile
2023-02-06,"4531528324",plan 6,mobile
2023-02-07,"4531528324",plan 6,mobile
2023-02-08,"4580458886",plan 4,mobile
2023-02-10,"4429095234",plan 4,mobile
2023-02-10,"4429532141",plan 4,mobile
2023-02-10,"4526225978",plan 4,mobile
2023-02-11,"4253046915",plan 2,mobile
2023-02-11,"4325380416",plan 4,mobile
2023-02-11,"4350370134",plan 4,mobile
2023-02-11,"4383867119",plan 4,mobile
2023-02-11,"4430565917",plan 4,mobile
2023-02-11,"4528681081",plan 4,mobile
2023-02-11,"4586779409",plan 4,mobile
2023-02-12,"4291113529",plan 4,mobile
2023-02-12,"4477471750",plan 5,mobile
2023-02-13,"4590045539",plan 4,mobile
2023-02-13,"4590728201",plan 4,mobile
2023-02-13,"4590759147",plan 4,mobile
2023-02-13,"4590862377",plan 5,mobile
2023-02-13,"4590925611",plan 4,mobile
2023-02-14,"4388080235",plan 4,mobile
2023-02-14,"4481091739",plan 4,mobile
2023-02-14,"4534405482",plan 4,mobile
2023-02-14,"4591261761",plan 4,mobile
2023-02-15,"4253033857",plan 4,mobile
2023-02-15,"4253056868",plan 2,mobile
2023-02-15,"4253072707",plan 2,mobile
2023-02-15,"4253089068",plan 4,mobile
2023-02-15,"4328222490",plan 4,mobile
2023-02-15,"4535268147",plan 4,mobile
2023-02-15,"4535736945",plan 4,mobile
2023-02-15,"4536917175",plan 5,mobile
2023-02-16,"4595075321",plan 4,mobile
2023-02-16,"4595298893",plan 4,mobile
2023-02-16,"4595394121",plan 4,mobile
2023-02-16,"4595812283",plan 4,mobile
2023-02-16,"4596633586",plan 5,mobile
2023-02-17,"4253046915",plan 2,mobile
2023-02-17,"4439935189",plan 4,mobile
2023-02-17,"4440548308",plan 4,mobile
2023-02-17,"4485604935",plan 4,mobile
2023-02-18,"4596633586",plan 5,mobile
2023-02-19,"4392445674",plan 4,mobile
2023-02-19,"4543656910",plan 4,mobile
2023-02-21,"4491208678",plan 4,mobile
2023-02-22,"4253310673",plan 4,mobile
2023-02-22,"4361051386",plan 4,mobile
2023-02-22,"4361274458",plan 4,mobile
2023-02-22,"4492116494",plan 4,mobile
2023-02-22,"4548858787",plan 4,mobile
2023-02-22,"4548945315",plan 5,mobile
2023-02-22,"4608088870",plan 4,mobile
2023-02-22,"4609094508",plan 4,mobile
2023-02-24,"4363974328",plan 2,mobile
2023-02-24,"4401060744",plan 4,mobile
2023-02-24,"4450420295",plan 4,mobile
2023-02-24,"4552719484",plan 4,mobile
2023-02-24,"4612231404",plan 4,mobile
2023-02-24,"4612592393",plan 4,mobile
2023-02-24,"4613369523",plan 4,mobile
2023-02-25,"4254614687",plan 4,mobile
2023-02-25,"4498275473",plan 4,mobile
2023-02-26,"4253104697",plan 2,mobile
2023-02-26,"4253107657",plan 2,mobile
2023-02-26,"4253128504",plan 4,mobile
2023-02-26,"4272362015",plan 4,mobile
2023-02-26,"4405691743",plan 4,mobile
2023-02-26,"4615987196",plan 4,mobile
2023-02-27,"4371283061",plan 4,mobile
2023-02-27,"4619093492",plan 4,mobile
2023-02-28,"4262461130",plan 2,mobile
2023-02-28,"4456274385",plan 4,mobile
2023-02-28,"4457306989",plan 4,mobile
2023-02-28,"4557582140",plan 4,mobile
2023-02-28,"4253261818",plan 2,mobile
2023-02-28,"4255372965",plan 2,mobile
2023-02-28,"4255515827",plan 2,mobile
2023-02-28,"4409767666",plan 4,mobile
2023-02-28,"4505768094",plan 4,mobile
2023-02-28,"4564364797",plan 4,mobile
2023-02-28,"4624621123",plan 4,mobile
2023-02-23,"4254282775",plan 4,mobile
2023-02-23,"4261122047",plan 4,mobile
2023-02-23,"4284087245",plan 6,mobile
2023-02-23,"4401684428",plan 4,mobile
2023-02-20,"4253716083",plan 2,mobile
2023-02-20,"4311919129",plan 4,mobile
2023-02-20,"4605125529",plan 4,mobile
2023-01-01,"4286352016",plan 4,mobile
2023-01-02,"4276222854",plan 4,mobile
2023-01-02,"4462605675",plan 4,mobile
2023-01-02,"4463083781",plan 4,mobile
2023-01-03,"4286800272",plan 4,mobile
2023-01-04,"4302944782",plan 4,mobile
2023-01-04,"4320439337",plan 4,mobile
2023-01-04,"4419395597",plan 4,mobile
2023-01-04,"4464683306",plan 4,mobile
2023-01-04,"4465265087",plan 5,mobile
2023-01-05,"4253620718",plan 6,mobile
2023-01-05,"4265170520",plan 2,mobile
2023-01-05,"4277808075",plan 4,mobile
2023-01-05,"4286597540",plan 4,mobile
2023-01-05,"4287922751",plan 4,mobile
2023-01-05,"4321040873",plan 4,mobile
2023-01-05,"4517649813",plan 4,mobile
2023-01-06,"4256362100",plan 4,mobile
2023-01-06,"4321615148",plan 4,mobile
2023-01-06,"4422119857",plan 4,mobile
2023-01-06,"4422218929",plan 4,mobile
2023-01-06,"4468341480",plan 4,mobile
2023-01-06,"4519635011",plan 4,mobile
2023-01-07,"4288178156",plan 4,mobile
2023-01-07,"4320013902",plan 4,mobile
2023-01-07,"4379392902",plan 4,mobile
2023-01-08,"4380305551",plan 4,mobile
2023-01-08,"4425953039",plan 4,mobile
2023-01-09,"4265977007",plan 4,mobile
2023-01-09,"4428146009",plan 4,mobile
2023-01-10,"4266923934",plan 2,mobile
2023-01-10,"4279082175",plan 4,mobile
2023-01-10,"4428685852",plan 4,mobile
2023-01-11,"4325568619",plan 4,mobile
2023-01-11,"4528196351",plan 4,mobile
2023-01-11,"4529071547",plan 4,mobile
2023-01-12,"4252461156",plan 2,mobile
2023-01-12,"4326084555",plan 4,mobile
2023-01-12,"4333905043",plan 6,mobile
2023-01-12,"4350610567",plan 6,mobile
2023-01-12,"4385445989",plan 4,mobile
2023-01-13,"4427875719",plan 4,mobile
2023-01-13,"4531684740",plan 5,mobile
2023-01-13,"4532255465",plan 4,mobile
2023-01-14,"4267771950",plan 4,mobile
2023-01-14,"4308352451",plan 4,mobile
2023-01-14,"4352716944",plan 4,mobile
2023-01-14,"4435762493",plan 6,mobile
2023-01-14,"4480071510",plan 4,mobile
2023-01-15,"4389845356",plan 4,mobile
2023-01-16,"4329314239",plan 4,mobile
2023-01-17,"4253256201",plan 2,mobile
2023-01-17,"4253392640",plan 4,mobile
2023-01-17,"4259537372",plan 2,mobile
2023-01-17,"4392813931",plan 4,mobile
2023-01-17,"4440773818",plan 4,mobile
2023-01-17,"4484781993",plan 4,mobile
2023-01-18,"4253488355",plan 2,mobile
2023-01-18,"4442351589",plan 4,mobile
2023-01-19,"4259719251",plan 4,mobile
2023-01-19,"4395956919",plan 4,mobile
2023-01-19,"4542927612",plan 4,mobile
2023-01-20,"4259478917",plan 4,mobile
2023-01-20,"4396823220",plan 6,mobile
2023-01-20,"4489606842",plan 4,mobile
2023-01-20,"4544860667",plan 4,mobile
2023-01-20,"4545122969",plan 4,mobile
2023-01-21,"4283662170",plan 4,mobile
2023-01-21,"4398722534",plan 4,mobile
2023-01-22,"4399525862",plan 4,mobile
2023-01-22,"4400135125",plan 4,mobile
2023-01-22,"4447900291",plan 4,mobile
2023-01-23,"4551951022",plan 4,mobile
2023-01-24,"4273012012",plan 4,mobile
2023-01-24,"4495742059",plan 4,mobile
2023-01-24,"4553729376",plan 5,mobile
2023-01-25,"4253097273",plan 2,mobile
2023-01-25,"4253553023",plan 6,mobile
2023-01-25,"4452597074",plan 4,mobile
2023-01-25,"4496774520",plan 4,mobile
2023-01-25,"4497578455",plan 4,mobile
2023-01-25,"4498212157",plan 5,mobile
2023-01-26,"4499535604",plan 4,mobile
2023-01-27,"4404925300",plan 6,mobile
2023-01-27,"4407124646",plan 4,mobile
2023-01-27,"4455472898",plan 4,mobile
2023-01-27,"4455688172",plan 4,mobile
2023-01-27,"4558434017",plan 4,mobile
2023-01-28,"4254691137",plan 2,mobile
2023-01-28,"4274194197",plan 2,mobile
2023-01-28,"4337949109",plan 4,mobile
2023-01-28,"4503005915",plan 4,mobile
2023-01-29,"4262803648",plan 2,mobile
2023-01-29,"4301056634",plan 4,mobile
2023-01-29,"4368841459",plan 4,mobile
2023-01-29,"4458090638",plan 4,mobile
2023-01-30,"4458160497",plan 4,mobile
2023-01-30,"4459526671",plan 4,mobile
2023-02-01,"4286352016",plan 4,mobile
2023-02-02,"4276222854",plan 4,mobile
2023-02-03,"4286800272",plan 4,mobile
2023-02-03,"4462605675",plan 4,mobile
2023-02-03,"4463083781",plan 4,mobile
2023-01-31,"4507634089",plan 4,mobile
2023-02-04,"4302944782",plan 4,mobile
2023-02-04,"4320439337",plan 4,mobile
2023-02-04,"4419395597",plan 4,mobile
2023-02-04,"4464683306",plan 4,mobile
2023-02-04,"4465265087",plan 5,mobile
2023-02-05,"4253620718",plan 6,mobile
2023-02-05,"4265170520",plan 2,mobile
2023-02-05,"4277808075",plan 4,mobile
2023-02-05,"4286597540",plan 4,mobile
2023-02-05,"4287922751",plan 4,mobile
2023-02-05,"4321040873",plan 4,mobile
2023-02-05,"4517649813",plan 4,mobile
2023-02-05,"4574633005",plan 4,mobile
2023-02-06,"4256362100",plan 4,mobile
2023-02-06,"4321615148",plan 4,mobile
2023-02-06,"4422119857",plan 4,mobile
2023-02-06,"4422218929",plan 4,mobile
2023-02-06,"4468341480",plan 4,mobile
2023-02-06,"4519635011",plan 4,mobile
2023-02-07,"4288178156",plan 4,mobile
2023-02-07,"4379392902",plan 4,mobile
2023-02-08,"4320013902",plan 4,mobile
2023-02-08,"4380305551",plan 4,mobile
2023-02-08,"4425953039",plan 4,mobile
2023-02-09,"4428146009",plan 4,mobile
2023-02-10,"4266923934",plan 2,mobile
2023-02-10,"4279082175",plan 4,mobile
2023-02-10,"4428685852",plan 4,mobile
2023-02-11,"4325568619",plan 4,mobile
2023-02-11,"4528196351",plan 4,mobile
2023-02-11,"4529071547",plan 4,mobile
2023-02-12,"4252461156",plan 2,mobile
2023-02-12,"4326084555",plan 4,mobile
2023-02-12,"4350610567",plan 6,mobile
2023-02-12,"4385445989",plan 4,mobile
2023-02-13,"4427875719",plan 4,mobile
2023-02-13,"4531684740",plan 5,mobile
2023-02-13,"4532255465",plan 4,mobile
2023-02-13,"4590144052",plan 4,mobile
2023-02-13,"4590808282",plan 4,mobile
2023-02-14,"4267771950",plan 4,mobile
2023-02-14,"4308352451",plan 4,mobile
2023-02-14,"4352716944",plan 4,mobile
2023-02-14,"4435762493",plan 6,mobile
2023-02-14,"4591193957",plan 4,mobile
2023-02-14,"4591383739",plan 4,mobile
2023-02-14,"4591820275",plan 4,mobile
2023-02-14,"4592130427",plan 4,mobile
2023-02-15,"4389845356",plan 4,mobile
2023-02-15,"4594684736",plan 4,mobile
2023-02-16,"4329314239",plan 4,mobile
2023-02-16,"4595682151",plan 4,mobile
2023-02-17,"4253256201",plan 2,mobile
2023-02-17,"4253392640",plan 4,mobile
2023-02-17,"4259537372",plan 2,mobile
2023-02-17,"4392813931",plan 4,mobile
2023-02-17,"4400135125",plan 4,mobile
2023-02-17,"4440773818",plan 4,mobile
2023-02-17,"4480071510",plan 4,mobile
2023-02-17,"4484781993",plan 4,mobile
2023-02-17,"4598937460",plan 5,mobile
2023-02-18,"4253488355",plan 2,mobile
2023-02-18,"4442351589",plan 4,mobile
2023-02-18,"4496774520",plan 4,mobile
2023-02-19,"4259719251",plan 4,mobile
2023-02-19,"4395956919",plan 4,mobile
2023-02-19,"4542927612",plan 4,mobile
2023-02-19,"4601733303",plan 4,mobile
2023-02-21,"4283662170",plan 4,mobile
2023-02-21,"4398722534",plan 4,mobile
2023-02-22,"4399525862",plan 4,mobile
2023-02-22,"4400135125",plan 4,mobile
2023-02-22,"4447900291",plan 4,mobile
2023-02-22,"4591193957",plan 4,mobile
2023-02-24,"4273012012",plan 4,mobile
2023-02-24,"4495742059",plan 4,mobile
2023-02-24,"4553729376",plan 5,mobile
2023-02-24,"4612515829",plan 4,mobile
2023-02-25,"4253553023",plan 6,mobile
2023-02-25,"4452597074",plan 4,mobile
2023-02-25,"4497578455",plan 4,mobile
2023-02-25,"4498212157",plan 5,mobile
2023-02-26,"4253097273",plan 2,mobile
2023-02-26,"4499535604",plan 4,mobile
2023-02-27,"4404925300",plan 6,mobile
2023-02-27,"4407124646",plan 4,mobile
2023-02-27,"4455472898",plan 4,mobile
2023-02-27,"4455688172",plan 4,mobile
2023-02-27,"4551951022",plan 4,mobile
2023-02-27,"4558434017",plan 4,mobile
2023-02-27,"4619434748",plan 4,mobile
2023-02-28,"4254691137",plan 2,mobile
2023-02-28,"4274194197",plan 2,mobile
2023-02-28,"4337949109",plan 4,mobile
2023-02-28,"4503005915",plan 4,mobile
2023-02-28,"4621004235",plan 4,mobile
2023-02-28,"4301056634",plan 4,mobile
2023-02-28,"4368841459",plan 4,mobile
2023-02-28,"4458090638",plan 4,mobile
2023-02-28,"4623772044",plan 5,mobile
2023-02-28,"4458160497",plan 4,mobile
2023-02-28,"4459526671",plan 4,mobile
2023-02-28,"4507634089",plan 4,mobile
2023-02-28,"4624993403",plan 4,mobile
2023-02-23,"4551951022",plan 4,mobile
2023-02-20,"4259478917",plan 4,mobile
2023-02-20,"4396823220",plan 6,mobile
2023-02-20,"4463083781",plan 4,mobile
2023-02-20,"4489606842",plan 4,mobile
2023-02-20,"4544860667",plan 4,mobile
2023-02-20,"4545122969",plan 4,mobile
2023-02-20,"4603435709",plan 4,mobile
2023-01-01,"4358055203",plan 4,mobile
2023-01-02,"4342071043",plan 2,mobile
2023-01-02,"4416431971",plan 4,mobile
2023-01-02,"4416759815",plan 4,mobile
2023-01-02,"4511050232",plan 4,mobile
2023-01-02,"4511821374",plan 4,mobile
2023-01-03,"4301783575",plan 4,mobile
2023-01-03,"4463551408",plan 4,mobile
2023-01-03,"4464307542",plan 4,mobile
2023-01-03,"4512769889",plan 4,mobile
2023-01-03,"4513135448",plan 4,mobile
2023-01-04,"4342180937",plan 4,mobile
2023-01-04,"4466017086",plan 6,mobile
2023-01-04,"4515425603",plan 4,mobile
2023-01-05,"4277477711",plan 2,mobile
2023-01-05,"4277617097",plan 4,mobile
2023-01-05,"4318953106",plan 6,mobile
2023-01-05,"4321257502",plan 4,mobile
2023-01-06,"4303185934",plan 6,mobile
2023-01-06,"4322110790",plan 4,mobile
2023-01-06,"4518354607",plan 4,mobile
2023-01-07,"4378536270",plan 4,mobile
2023-01-07,"4379030737",plan 4,mobile
2023-01-07,"4410810287",plan 4,mobile
2023-01-08,"4426225240",plan 4,mobile
2023-01-08,"4523699101",plan 4,mobile
2023-01-09,"4472315254",plan 4,mobile
2023-01-09,"4524810754",plan 4,mobile
2023-01-10,"4257665728",plan 6,mobile
2023-01-10,"4324836050",plan 4,mobile
2023-01-10,"4349442730",plan 4,mobile
2023-01-10,"4474512137",plan 4,mobile
2023-01-10,"4526229130",plan 4,mobile
2023-01-10,"4526589500",plan 4,mobile
2023-01-11,"4325378696",plan 4,mobile
2023-01-11,"4431388819",plan 4,mobile
2023-01-12,"4351072009",plan 4,mobile
2023-01-12,"4530737928",plan 4,mobile
2023-01-13,"4258311229",plan 4,mobile
2023-01-13,"4386721861",plan 4,mobile
2023-01-13,"4479573049",plan 4,mobile
2023-01-13,"4532781288",plan 4,mobile
2023-01-14,"4290351571",plan 2,mobile
2023-01-14,"4305724835",plan 4,mobile
2023-01-14,"4309431938",plan 4,mobile
2023-01-14,"4436018397",plan 4,mobile
2023-01-14,"4533916467",plan 4,mobile
2023-01-15,"4288969505",plan 2,mobile
2023-01-15,"4386739596",plan 4,mobile
2023-01-15,"4536674460",plan 4,mobile
2023-01-15,"4536717152",plan 4,mobile
2023-01-16,"4253192693",plan 2,mobile
2023-01-16,"4253195383",plan 4,mobile
2023-01-16,"4253225373",plan 2,mobile
2023-01-16,"4253270043",plan 4,mobile
2023-01-16,"4327886475",plan 4,mobile
2023-01-16,"4390451355",plan 4,mobile
2023-01-16,"4526229130",plan 4,mobile
2023-01-17,"4253347965",plan 2,mobile
2023-01-17,"4290989546",plan 4,mobile
2023-01-17,"4329652290",plan 4,mobile
2023-01-17,"4392816690",plan 4,mobile
2023-01-18,"4394670283",plan 4,mobile
2023-01-18,"4486901337",plan 4,mobile
2023-01-18,"4487275001",plan 5,mobile
2023-01-19,"4327886475",plan 4,mobile
2023-01-20,"4357591019",plan 6,mobile
2023-01-20,"4455202510",plan 4,mobile
2023-01-21,"4260621960",plan 2,mobile
2023-01-21,"4332879672",plan 4,mobile
2023-01-21,"4359718277",plan 4,mobile
2023-01-21,"4491243357",plan 4,mobile
2023-01-21,"4548146865",plan 5,mobile
2023-01-22,"4492378637",plan 4,mobile
2023-01-22,"4492808593",plan 4,mobile
2023-01-22,"4549150328",plan 4,mobile
2023-01-22,"4549584064",plan 4,mobile
2023-01-23,"4295665933",plan 4,mobile
2023-01-23,"4449563373",plan 4,mobile
2023-01-24,"4313851465",plan 4,mobile
2023-01-24,"4334918640",plan 4,mobile
2023-01-24,"4495358789",plan 4,mobile
2023-01-24,"4553485348",plan 4,mobile
2023-01-25,"4253112752",plan 2,mobile
2023-01-25,"4253115986",plan 2,mobile
2023-01-25,"4253124040",plan 2,mobile
2023-01-25,"4452593105",plan 4,mobile
2023-01-25,"4497059697",plan 4,mobile
2023-01-26,"4336526503",plan 6,mobile
2023-01-26,"4404853301",plan 2,mobile
2023-01-26,"4405025933",plan 4,mobile
2023-01-27,"4367501932",plan 4,mobile
2023-01-27,"4559157753",plan 5,mobile
2023-01-29,"4262942100",plan 6,mobile
2023-01-29,"4271296414",plan 4,mobile
2023-01-29,"4285936997",plan 4,mobile
2023-01-29,"4318140037",plan 4,mobile
2023-01-29,"4457640494",plan 4,mobile
2023-01-30,"4370871092",plan 4,mobile
2023-01-30,"4413052793",plan 4,mobile
2023-02-01,"4358055203",plan 4,mobile
2023-02-01,"4410810287",plan 4,mobile
2023-02-01,"4567755374",plan 5,mobile
2023-02-02,"4342071043",plan 2,mobile
2023-02-02,"4416431971",plan 4,mobile
2023-02-02,"4416759815",plan 4,mobile
2023-02-02,"4511050232",plan 4,mobile
2023-02-02,"4511821374",plan 4,mobile
2023-02-02,"4533916467",plan 4,mobile
2023-02-03,"4301783575",plan 4,mobile
2023-02-03,"4463551408",plan 4,mobile
2023-02-03,"4464307542",plan 4,mobile
2023-02-03,"4512769889",plan 4,mobile
2023-02-03,"4513135448",plan 4,mobile
2023-02-03,"4533916467",plan 4,mobile
2023-02-03,"4571864698",plan 4,mobile
2023-02-04,"4342180937",plan 4,mobile
2023-02-04,"4466017086",plan 6,mobile
2023-02-04,"4515425603",plan 4,mobile
2023-02-05,"4277477711",plan 2,mobile
2023-02-05,"4277617097",plan 4,mobile
2023-02-05,"4321257502",plan 4,mobile
2023-02-05,"4575294340",plan 4,mobile
2023-02-06,"4303185934",plan 6,mobile
2023-02-06,"4318953106",plan 6,mobile
2023-02-06,"4322110790",plan 4,mobile
2023-02-06,"4518354607",plan 4,mobile
2023-02-06,"4576541424",plan 5,mobile
2023-02-07,"4379030737",plan 4,mobile
2023-02-08,"4378536270",plan 4,mobile
2023-02-08,"4426225240",plan 4,mobile
2023-02-08,"4523699101",plan 4,mobile
2023-02-08,"4580283464",plan 4,mobile
2023-02-09,"4472315254",plan 4,mobile
2023-02-09,"4524810754",plan 4,mobile
2023-02-10,"4257665728",plan 6,mobile
2023-02-10,"4324836050",plan 4,mobile
2023-02-10,"4349442730",plan 4,mobile
2023-02-10,"4474512137",plan 4,mobile
2023-02-10,"4526589500",plan 4,mobile
2023-02-10,"4583947239",plan 4,mobile
